Dataset,Prev_Real,Prev_Alvo,Regressor,DySsyn,Erro_Regressor,Erro_DySsyn
mammographic,0.85,0.85,0.05123333333333325,0.7722540946763649,0.7987666666666667,0.07774590532363512
mammographic,0.9,0.9,0.017266666666666573,0.8551935891494433,0.8827333333333335,0.0448064108505567
mammographic,0.95,0.95,0.015299999999999911,0.843478895533386,0.9347000000000001,0.106521104466614
mammographic,0.05,0.05,0.8458000000000007,0.2731034686989581,0.7958000000000006,0.22310346869895809
mammographic,0.1,0.1,0.8441666666666671,0.2962309954632822,0.7441666666666671,0.19623099546328218
mammographic,0.15,0.15,0.7389666666666667,0.3689738392818929,0.5889666666666666,0.21897383928189293
mammographic,0.2,0.2,0.7358666666666669,0.3657345996067552,0.5358666666666669,0.16573459960675518
mammographic,0.25,0.25,0.692166666666666,0.4008251851718621,0.44216666666666604,0.1508251851718621
mammographic,0.3,0.3,0.6455999999999996,0.4108157842117392,0.34559999999999963,0.11081578421173921
mammographic,0.35,0.35,0.5734333333333336,0.4798769980459098,0.2234333333333336,0.1298769980459098
mammographic,0.4,0.39999999999999997,0.5796333333333337,0.4982131613825244,0.17963333333333364,0.0982131613825244
mammographic,0.445,0.44999999999999996,0.4602333333333333,0.5188791576579976,0.015233333333333321,0.07387915765799763
mammographic,0.495,0.49999999999999994,0.3719000000000001,0.5414424984169012,0.12309999999999988,0.04644249841690118
mammographic,0.545,0.5499999999999999,0.3300666666666668,0.6335016357435282,0.21493333333333325,0.0885016357435282
mammographic,0.6,0.6,0.34393333333333326,0.6316157729310322,0.2560666666666667,0.03161577293103224
mammographic,0.65,0.65,0.20353333333333337,0.666869284033508,0.4464666666666667,0.01686928403350796
mammographic,0.7,0.7,0.1277,0.7077608807053629,0.5722999999999999,0.00776088070536296
mammographic,0.75,0.75,0.13849999999999996,0.7195822931312713,0.6115,0.03041770686872869
mammographic,0.8,0.7999999999999999,0.07806666666666663,0.7526685637119994,0.7219333333333334,0.04733143628800063
mammographic,0.85,0.85,0.043399999999999876,0.7876702576536847,0.8066000000000001,0.062329742346315276
mammographic,0.9,0.9,0.03593333333333322,0.7903594884525006,0.8640666666666668,0.10964051154749943
mammographic,0.95,0.95,0.015299999999999911,0.8910642868895909,0.9347000000000001,0.058935713110409016
pageblocks.5,0.05,0.05,0.9833000000000023,0.01745290546242711,0.9333000000000022,0.03254709453757289
pageblocks.5,0.1,0.1,0.9833000000000023,4.4552394047661854e-05,0.8833000000000023,0.09995544760595235
pageblocks.5,0.15,0.15,0.9833000000000023,4.4552394047661854e-05,0.8333000000000023,0.14995544760595234
pageblocks.5,0.2,0.2,0.9833000000000023,0.12679852357584132,0.7833000000000023,0.0732014764241587
pageblocks.5,0.25,0.25,0.9833000000000023,0.12759844897604888,0.7333000000000023,0.12240155102395112
pageblocks.5,0.3,0.3,0.9710000000000014,0.19799327263266564,0.6710000000000014,0.10200672736733435
pageblocks.5,0.35,0.35,0.9833000000000023,0.08601869421555475,0.6333000000000023,0.26398130578444523
pageblocks.5,0.4,0.39999999999999997,0.9463333333333332,0.1312406724517412,0.5463333333333332,0.2687593275482588
pageblocks.5,0.445,0.44999999999999996,0.9753000000000018,0.20608755669545803,0.5303000000000018,0.23891244330454198
pageblocks.5,0.495,0.49999999999999994,0.9466666666666661,0.24682735031394187,0.4516666666666661,0.24817264968605812
pageblocks.5,0.545,0.5499999999999999,0.895433333333333,0.2593544119948224,0.35043333333333293,0.28564558800517764
pageblocks.5,0.6,0.6,0.8920999999999994,0.289280295389701,0.29209999999999947,0.31071970461029896
pageblocks.5,0.65,0.65,0.8648666666666665,0.30628563245126256,0.21486666666666643,0.34371436754873746
pageblocks.5,0.7,0.7,0.8210333333333338,0.2902741096327056,0.12103333333333388,0.40972589036729434
pageblocks.5,0.75,0.75,0.7499333333333331,0.39209068478377695,6.666666666688137e-05,0.35790931521622305
pageblocks.5,0.8,0.7999999999999999,0.6673,0.4163302279608078,0.13270000000000004,0.3836697720391922
pageblocks.5,0.85,0.85,0.6901666666666665,0.4304037849461177,0.1598333333333335,0.4195962150538823
pageblocks.5,0.9,0.9,0.6962666666666664,0.4197573535371907,0.20373333333333365,0.48024264646280934
pageblocks.5,0.95,0.95,0.5880666666666666,0.42152232882345486,0.36193333333333333,0.5284776711765451
pageblocks.5,0.05,0.05,0.9833000000000023,4.4552394047661854e-05,0.9333000000000022,0.049955447605952344
pageblocks.5,0.1,0.1,0.9833000000000023,4.4552394047661854e-05,0.8833000000000023,0.09995544760595235
pageblocks.5,0.15,0.15,0.9833000000000023,4.4552394047661854e-05,0.8333000000000023,0.14995544760595234
pageblocks.5,0.2,0.2,0.9833000000000023,0.08747348800631552,0.7833000000000023,0.11252651199368449
pageblocks.5,0.25,0.25,0.9833000000000023,0.1388025592806128,0.7333000000000023,0.1111974407193872
pageblocks.5,0.3,0.3,0.982000000000002,0.13738427906463074,0.6820000000000019,0.16261572093536925
pageblocks.5,0.35,0.35,0.9769333333333353,0.07626632906876954,0.6269333333333353,0.27373367093123047
pageblocks.5,0.4,0.39999999999999997,0.9654666666666681,0.21223228398433613,0.5654666666666681,0.1877677160156639
pageblocks.5,0.445,0.44999999999999996,0.9671666666666677,0.21210110676943994,0.5221666666666678,0.23289889323056007
pageblocks.5,0.495,0.49999999999999994,0.9197666666666671,0.10287814565724324,0.42476666666666707,0.39212185434275676
pageblocks.5,0.545,0.5499999999999999,0.8967999999999995,0.22072369179486917,0.35179999999999945,0.32427630820513087
pageblocks.5,0.6,0.6,0.8921333333333331,0.30132085631109307,0.29213333333333313,0.2986791436889069
pageblocks.5,0.65,0.65,0.8338333333333333,0.3188430271635489,0.1838333333333333,0.3311569728364511
pageblocks.5,0.7,0.7,0.8031333333333331,0.2935289633121536,0.10313333333333319,0.40647103668784634
pageblocks.5,0.75,0.75,0.7006666666666668,0.442518111551721,0.04933333333333323,0.307481888448279
pageblocks.5,0.8,0.7999999999999999,0.6867333333333332,0.4248753206804652,0.11326666666666685,0.37512467931953486
pageblocks.5,0.85,0.85,0.6478666666666669,0.45003217161230097,0.20213333333333305,0.399967828387699
pageblocks.5,0.9,0.9,0.591433333333333,0.41795599876977163,0.308566666666667,0.4820440012302284
pageblocks.5,0.95,0.95,0.4524999999999999,0.5485907613116208,0.49750000000000005,0.4014092386883792
semeion,0.05,0.05,0.9462333333333347,4.4552394047661854e-05,0.8962333333333347,0.049955447605952344
semeion,0.1,0.1,0.9833000000000023,4.4552394047661854e-05,0.8833000000000023,0.09995544760595235
semeion,0.15,0.15,0.9462333333333347,0.03164651804964912,0.7962333333333347,0.11835348195035088
semeion,0.2,0.2,0.9462333333333347,4.4552394047661854e-05,0.7462333333333346,0.19995544760595235
semeion,0.25,0.25,0.9462333333333347,0.11218724317147177,0.6962333333333347,0.13781275682852823
semeion,0.3,0.3,0.9462333333333347,0.10689610320566112,0.6462333333333348,0.19310389679433887
semeion,0.35,0.35,0.9312333333333331,0.12964422616776577,0.5812333333333332,0.2203557738322342
semeion,0.4,0.39999999999999997,0.8973333333333331,0.154294942288841,0.49733333333333307,0.24570505771115903
semeion,0.445,0.44999999999999996,0.8462333333333338,0.17101205377380646,0.40123333333333383,0.27398794622619355
semeion,0.495,0.49999999999999994,0.7894333333333333,0.2671144878399614,0.2944333333333333,0.2278855121600386
semeion,0.545,0.5499999999999999,0.7520999999999998,0.18708456718213895,0.20709999999999973,0.3579154328178611
semeion,0.6,0.6,0.6838000000000001,0.3004721636602232,0.0838000000000001,0.29952783633977675
semeion,0.65,0.65,0.6714333333333335,0.29271918874377956,0.021433333333333526,0.35728081125622047
semeion,0.7,0.7,0.5736333333333331,0.30718825351270085,0.12636666666666685,0.3928117464872991
semeion,0.75,0.75,0.5417666666666666,0.2700492952199811,0.20823333333333338,0.4799507047800189
semeion,0.8,0.7999999999999999,0.4758333333333337,0.46534051384119834,0.3241666666666663,0.3346594861588017
semeion,0.85,0.85,0.471966666666667,0.4517146662335106,0.378033333333333,0.3982853337664894
semeion,0.9,0.9,0.38396666666666657,0.5655956152367453,0.5160333333333335,0.33440438476325474
semeion,0.95,0.95,0.37286666666666674,0.5992335944027067,0.5771333333333333,0.3507664055972932
semeion,0.05,0.05,0.9462333333333347,4.4552394047661854e-05,0.8962333333333347,0.049955447605952344
semeion,0.1,0.1,0.9833000000000023,4.4552394047661854e-05,0.8833000000000023,0.09995544760595235
semeion,0.15,0.15,0.9462333333333347,4.4552394047661854e-05,0.7962333333333347,0.14995544760595234
semeion,0.2,0.2,0.9462333333333347,0.03214503497445195,0.7462333333333346,0.16785496502554806
semeion,0.25,0.25,0.9462333333333347,0.11880344500107648,0.6962333333333347,0.13119655499892352
semeion,0.3,0.3,0.9462333333333347,0.11449590776839813,0.6462333333333348,0.18550409223160186
semeion,0.35,0.35,0.9165333333333342,0.13977519182968223,0.5665333333333342,0.21022480817031775
semeion,0.4,0.39999999999999997,0.903233333333333,0.18363012576586157,0.503233333333333,0.21636987423413845
semeion,0.445,0.44999999999999996,0.8720000000000001,0.16376468770330455,0.4270000000000001,0.28123531229669546
semeion,0.495,0.49999999999999994,0.8149666666666665,0.22923156886020457,0.3199666666666665,0.2657684311397954
semeion,0.545,0.5499999999999999,0.7168333333333339,0.2654051812921582,0.17183333333333384,0.27959481870784186
semeion,0.6,0.6,0.6772333333333334,0.2633586100758404,0.07723333333333338,0.3366413899241596
semeion,0.65,0.65,0.6642666666666668,0.2719688116230981,0.01426666666666676,0.3780311883769019
semeion,0.7,0.7,0.5701666666666665,0.3400467327837749,0.12983333333333347,0.35995326721622506
semeion,0.75,0.75,0.49563333333333354,0.34821242875429936,0.25436666666666646,0.40178757124570064
semeion,0.8,0.7999999999999999,0.47980000000000017,0.46034312150898754,0.3201999999999999,0.3396568784910125
semeion,0.85,0.85,0.4105000000000001,0.4888977993676985,0.4394999999999999,0.3611022006323015
semeion,0.9,0.9,0.4232,0.5258171454351075,0.4768,0.37418285456489253
semeion,0.95,0.95,0.37886666666666674,0.6241970497404394,0.5711333333333333,0.3258029502595605
sonar,0.05,0.05,0.7292000000000004,0.03765947600425826,0.6792000000000004,0.012340523995741745
sonar,0.1,0.1,0.7159000000000001,0.05029839454116611,0.6159000000000001,0.0497016054588339
sonar,0.15,0.15,0.7342333333333334,0.12704886974317553,0.5842333333333334,0.022951130256824465
sonar,0.2,0.2,0.7167000000000001,0.15335483347689366,0.5167000000000002,0.04664516652310635
sonar,0.25,0.25,0.7196999999999999,0.17618044827739693,0.4696999999999999,0.07381955172260307
sonar,0.3,0.3,0.7055333333333335,0.2403923208667924,0.40553333333333347,0.05960767913320758
sonar,0.35,0.35,0.6628333333333335,0.3159026507342732,0.3128333333333335,0.03409734926572677
sonar,0.4,0.39999999999999997,0.6910666666666669,0.2953121268094102,0.2910666666666669,0.10468787319058981
sonar,0.445,0.44999999999999996,0.6606000000000003,0.3651915302879047,0.2156000000000003,0.07980846971209532
sonar,0.495,0.49999999999999994,0.5906666666666663,0.4832808829369104,0.09566666666666634,0.01171911706308959
sonar,0.545,0.5499999999999999,0.6231333333333331,0.4668301910089698,0.07813333333333305,0.07816980899103027
sonar,0.6,0.6,0.5748999999999995,0.5047188614728674,0.025100000000000455,0.0952811385271326
sonar,0.65,0.65,0.5590333333333334,0.6047212235059193,0.09096666666666664,0.04527877649408074
sonar,0.7,0.7,0.5523000000000002,0.7417391230364215,0.14769999999999972,0.04173912303642158
sonar,0.75,0.75,0.4110333333333331,0.7271659340587988,0.3389666666666669,0.022834065941201187
sonar,0.8,0.7999999999999999,0.469,0.7167019852069096,0.33100000000000007,0.0832980147930904
sonar,0.85,0.85,0.48800000000000004,0.6483187224977726,0.36199999999999993,0.20168127750222742
sonar,0.9,0.9,0.4470333333333334,0.818632232512813,0.45296666666666663,0.08136776748718699
sonar,0.95,0.95,0.3724000000000001,0.9256102882517977,0.5775999999999999,0.02438971174820226
sonar,0.05,0.05,0.714633333333333,0.028582337685290456,0.664633333333333,0.021417662314709547
sonar,0.1,0.1,0.7307333333333332,0.05742953492079665,0.6307333333333333,0.042570465079203354
sonar,0.15,0.15,0.7226999999999999,0.11883129024735628,0.5726999999999999,0.031168709752643714
sonar,0.2,0.2,0.7149000000000001,0.18478412631432023,0.5149000000000001,0.015215873685679782
sonar,0.25,0.25,0.7042666666666669,0.1993906036516419,0.45426666666666693,0.05060939634835809
sonar,0.3,0.3,0.7166000000000001,0.18210424977792644,0.41660000000000014,0.11789575022207355
sonar,0.35,0.35,0.7036666666666669,0.21897516260718908,0.3536666666666669,0.1310248373928109
sonar,0.4,0.39999999999999997,0.6820666666666669,0.34180402887321343,0.2820666666666669,0.058195971126786594
sonar,0.445,0.44999999999999996,0.646366666666667,0.4091023878933886,0.20136666666666697,0.03589761210661141
sonar,0.495,0.49999999999999994,0.6635333333333336,0.3424508434885548,0.16853333333333365,0.15254915651144518
sonar,0.545,0.5499999999999999,0.6252333333333331,0.44728860995209146,0.08023333333333305,0.09771139004790858
sonar,0.6,0.6,0.605733333333333,0.4843152903280072,0.005733333333333035,0.11568470967199279
sonar,0.65,0.65,0.5733333333333329,0.521690906860629,0.0766666666666671,0.128309093139371
sonar,0.7,0.7,0.5538000000000001,0.5703592618183432,0.14619999999999989,0.12964073818165678
sonar,0.75,0.75,0.574433333333333,0.545621307810229,0.17556666666666698,0.204378692189771
sonar,0.8,0.7999999999999999,0.3958666666666664,0.7596522315272554,0.4041333333333336,0.04034776847274468
sonar,0.85,0.85,0.5123666666666667,0.6927811167163914,0.33763333333333323,0.15721888328360856
sonar,0.9,0.9,0.3791333333333335,0.7819510534510157,0.5208666666666666,0.11804894654898435
sonar,0.95,0.95,0.3694666666666666,0.8768048103696099,0.5805333333333333,0.07319518963039007
spambase,0.05,0.05,0.9833000000000023,0.05542091372958437,0.9333000000000022,0.005420913729584365
spambase,0.1,0.1,0.9833000000000023,0.11309133263456936,0.8833000000000023,0.013091332634569353
spambase,0.15,0.15,0.957666666666668,0.16463046174042067,0.807666666666668,0.01463046174042068
spambase,0.2,0.2,0.9476333333333343,0.172034459700601,0.7476333333333343,0.027965540299399017
spambase,0.25,0.25,0.8399666666666664,0.2675002315173311,0.5899666666666664,0.0175002315173311
spambase,0.3,0.3,0.850833333333333,0.2612366962580895,0.5508333333333331,0.038763303741910504
spambase,0.35,0.35,0.7329333333333334,0.3420342089910935,0.38293333333333346,0.007965791008906487
spambase,0.4,0.39999999999999997,0.6528999999999997,0.3914473725783192,0.2528999999999997,0.008552627421680836
spambase,0.445,0.44999999999999996,0.6288333333333335,0.4289041008929645,0.18383333333333346,0.016095899107035516
spambase,0.495,0.49999999999999994,0.5887000000000004,0.4702366719457281,0.09370000000000045,0.024763328054271894
spambase,0.545,0.5499999999999999,0.4407000000000002,0.5362138926471243,0.10429999999999984,0.008786107352875772
spambase,0.6,0.6,0.35336666666666655,0.5754758339800413,0.24663333333333343,0.02452416601995866
spambase,0.65,0.65,0.3118333333333332,0.5873624949356524,0.33816666666666684,0.06263750506434762
spambase,0.7,0.7,0.27519999999999983,0.6575268803144213,0.4248000000000001,0.04247311968557865
spambase,0.75,0.75,0.2033333333333334,0.7093743604485861,0.5466666666666666,0.04062563955141385
spambase,0.8,0.7999999999999999,0.0604333333333333,0.7806026338460937,0.7395666666666667,0.019397366153906304
spambase,0.85,0.85,0.06623333333333331,0.781319735954193,0.7837666666666667,0.06868026404580696
spambase,0.9,0.9,0.023533333333333233,0.8358902334879622,0.8764666666666668,0.06410976651203781
spambase,0.95,0.95,0.016433333333333244,0.892858869504126,0.9335666666666667,0.05714113049587399
spambase,0.05,0.05,0.9833000000000023,0.05322130786774565,0.9333000000000022,0.003221307867745646
spambase,0.1,0.1,0.9833000000000023,0.10540642603788974,0.8833000000000023,0.005406426037889739
spambase,0.15,0.15,0.9732666666666683,0.16467501413446833,0.8232666666666683,0.01467501413446834
spambase,0.2,0.2,0.9353666666666675,0.19941287984866574,0.7353666666666674,0.000587120151334275
spambase,0.25,0.25,0.9192333333333331,0.24665192526237922,0.6692333333333331,0.0033480747376207765
spambase,0.3,0.3,0.8416666666666663,0.30135427060662884,0.5416666666666663,0.001354270606628849
spambase,0.35,0.35,0.7334000000000004,0.2842200241949559,0.3834000000000004,0.06577997580504408
spambase,0.4,0.39999999999999997,0.7058333333333329,0.35966915309098246,0.30583333333333285,0.04033084690901756
spambase,0.445,0.44999999999999996,0.6144000000000005,0.4073985749353116,0.1694000000000005,0.03760142506468839
spambase,0.495,0.49999999999999994,0.6100333333333336,0.4772887497730554,0.11503333333333365,0.017711250226944586
spambase,0.545,0.5499999999999999,0.4372999999999998,0.5500924358648009,0.10770000000000024,0.005092435864800904
spambase,0.6,0.6,0.38203333333333334,0.5537701892221234,0.21796666666666664,0.04622981077787658
spambase,0.65,0.65,0.3206666666666668,0.6391894528607303,0.3293333333333332,0.010810547139269766
spambase,0.7,0.7,0.24629999999999996,0.6739743880923924,0.4537,0.02602561190760755
spambase,0.75,0.75,0.20426666666666676,0.7082893530240153,0.5457333333333332,0.0417106469759847
spambase,0.8,0.7999999999999999,0.14440000000000008,0.7408681759426267,0.6556,0.05913182405737338
spambase,0.85,0.85,0.06116666666666665,0.8094489715822608,0.7888333333333333,0.040551028417739166
spambase,0.9,0.9,0.015566666666666578,0.8622492078812115,0.8844333333333334,0.03775079211878851
spambase,0.95,0.95,0.016433333333333244,0.8825315170170528,0.9335666666666667,0.06746848298294716
spectf,0.05,0.05,0.7761333333333339,4.4552394047661854e-05,0.7261333333333339,0.049955447605952344
spectf,0.1,0.1,0.7701666666666668,4.4552394047661854e-05,0.6701666666666668,0.09995544760595235
spectf,0.15,0.15,0.7228,4.4552394047661854e-05,0.5728,0.14995544760595234
spectf,0.2,0.2,0.7609333333333335,4.4552394047661854e-05,0.5609333333333335,0.19995544760595235
spectf,0.25,0.25,0.7210000000000002,4.4552394047661854e-05,0.4710000000000002,0.24995544760595234
spectf,0.3,0.3,0.7217000000000001,4.4552394047661854e-05,0.42170000000000013,0.29995544760595233
spectf,0.35,0.35,0.6777666666666675,4.4552394047661854e-05,0.32776666666666754,0.3499554476059523
spectf,0.4,0.39999999999999997,0.6669000000000005,4.4552394047661854e-05,0.26690000000000047,0.39995544760595236
spectf,0.445,0.44999999999999996,0.6631000000000005,4.4552394047661854e-05,0.21810000000000046,0.44495544760595235
spectf,0.495,0.49999999999999994,0.5713999999999999,4.4552394047661854e-05,0.07639999999999991,0.49495544760595234
spectf,0.545,0.5499999999999999,0.5315666666666667,4.4552394047661854e-05,0.013433333333333297,0.5449554476059524
spectf,0.6,0.6,0.5191666666666669,4.4552394047661854e-05,0.08083333333333309,0.5999554476059523
spectf,0.65,0.65,0.5123666666666667,4.4552394047661854e-05,0.13763333333333327,0.6499554476059524
spectf,0.7,0.7,0.5052000000000001,4.4552394047661854e-05,0.19479999999999986,0.6999554476059523
spectf,0.75,0.75,0.5119666666666667,4.4552394047661854e-05,0.23803333333333332,0.7499554476059523
spectf,0.8,0.7999999999999999,0.5023999999999998,4.4552394047661854e-05,0.2976000000000002,0.7999554476059524
spectf,0.85,0.85,0.48406666666666687,4.4552394047661854e-05,0.3659333333333331,0.8499554476059523
spectf,0.9,0.9,0.4884666666666668,4.4552394047661854e-05,0.4115333333333332,0.8999554476059524
spectf,0.95,0.95,0.4749666666666668,4.4552394047661854e-05,0.47503333333333314,0.9499554476059523
spectf,0.05,0.05,0.7942666666666671,4.4552394047661854e-05,0.7442666666666671,0.049955447605952344
spectf,0.1,0.1,0.7359000000000002,4.4552394047661854e-05,0.6359000000000002,0.09995544760595235
spectf,0.15,0.15,0.7232000000000003,4.4552394047661854e-05,0.5732000000000003,0.14995544760595234
spectf,0.2,0.2,0.7753666666666668,4.4552394047661854e-05,0.5753666666666668,0.19995544760595235
spectf,0.25,0.25,0.7315666666666668,4.4552394047661854e-05,0.4815666666666668,0.24995544760595234
spectf,0.3,0.3,0.673533333333334,4.4552394047661854e-05,0.373533333333334,0.29995544760595233
spectf,0.35,0.35,0.6720333333333339,4.4552394047661854e-05,0.32203333333333395,0.3499554476059523
spectf,0.4,0.39999999999999997,0.6954000000000004,4.4552394047661854e-05,0.29540000000000033,0.39995544760595236
spectf,0.445,0.44999999999999996,0.6719333333333338,4.4552394047661854e-05,0.22693333333333382,0.44495544760595235
spectf,0.495,0.49999999999999994,0.5219000000000003,4.4552394047661854e-05,0.026900000000000257,0.49495544760595234
spectf,0.545,0.5499999999999999,0.5945666666666669,4.4552394047661854e-05,0.04956666666666687,0.5449554476059524
spectf,0.6,0.6,0.5112000000000002,4.4552394047661854e-05,0.08879999999999977,0.5999554476059523
spectf,0.65,0.65,0.5062333333333334,4.4552394047661854e-05,0.1437666666666666,0.6499554476059524
spectf,0.7,0.7,0.5243333333333335,4.4552394047661854e-05,0.17566666666666642,0.6999554476059523
spectf,0.75,0.75,0.5034000000000001,4.4552394047661854e-05,0.24659999999999993,0.7499554476059523
spectf,0.8,0.7999999999999999,0.4750000000000001,4.4552394047661854e-05,0.32499999999999996,0.7999554476059524
spectf,0.85,0.85,0.5071666666666667,4.4552394047661854e-05,0.3428333333333333,0.8499554476059523
spectf,0.9,0.9,0.4973333333333334,4.4552394047661854e-05,0.4026666666666666,0.8999554476059524
spectf,0.95,0.95,0.5096666666666668,4.4552394047661854e-05,0.44033333333333313,0.9499554476059523
tictactoe,0.05,0.05,0.8548333333333337,0.024317027877365883,0.8048333333333336,0.02568297212263412
tictactoe,0.1,0.1,0.8563333333333335,0.0696880731853769,0.7563333333333335,0.030311926814623108
tictactoe,0.15,0.15,0.8466999999999995,0.10083853575249535,0.6966999999999994,0.049161464247504644
tictactoe,0.2,0.2,0.8547333333333333,0.159563008633949,0.6547333333333334,0.040436991366051
tictactoe,0.25,0.25,0.7838666666666679,0.1739815603008139,0.5338666666666679,0.07601843969918609
tictactoe,0.3,0.3,0.7612333333333344,0.24682735031394187,0.46123333333333444,0.053172649686058115
tictactoe,0.35,0.35,0.7113333333333333,0.24354902277236656,0.3613333333333333,0.10645097722763341
tictactoe,0.4,0.39999999999999997,0.6720333333333334,0.3182955200085726,0.27203333333333335,0.08170447999142744
tictactoe,0.445,0.44999999999999996,0.6054666666666667,0.35216134695136986,0.1604666666666667,0.09283865304863015
tictactoe,0.495,0.49999999999999994,0.5529333333333336,0.4177022589630471,0.057933333333333614,0.07729774103695292
tictactoe,0.545,0.5499999999999999,0.45539999999999975,0.4835034708743594,0.08960000000000029,0.06149652912564063
tictactoe,0.6,0.6,0.43163333333333337,0.5295530964448596,0.1683666666666666,0.07044690355514038
tictactoe,0.65,0.65,0.3950333333333335,0.6062230897670942,0.2549666666666665,0.043776910232905863
tictactoe,0.7,0.7,0.35636666666666666,0.6355028605411975,0.3436333333333333,0.06449713945880242
tictactoe,0.75,0.75,0.3518000000000002,0.6874023842122499,0.3981999999999998,0.06259761578775014
tictactoe,0.8,0.7999999999999999,0.32286666666666664,0.7777291934187516,0.4771333333333334,0.02227080658124847
tictactoe,0.85,0.85,0.2734666666666665,0.8125489197637034,0.5765333333333335,0.03745108023629662
tictactoe,0.9,0.9,0.2837666666666666,0.8554568046506484,0.6162333333333334,0.04454319534935158
tictactoe,0.95,0.95,0.2572333333333333,0.9473607447958966,0.6927666666666666,0.0026392552041033523
tictactoe,0.05,0.05,0.8553333333333336,0.03060673739618423,0.8053333333333336,0.019393262603815773
tictactoe,0.1,0.1,0.8565000000000002,0.04392487055911935,0.7565000000000002,0.05607512944088065
tictactoe,0.15,0.15,0.8529666666666663,0.045646272385775344,0.7029666666666663,0.10435372761422465
tictactoe,0.2,0.2,0.8389666666666666,0.14122299235754066,0.6389666666666667,0.058777007642459356
tictactoe,0.25,0.25,0.8066999999999996,0.16035529290700362,0.5566999999999996,0.08964470709299638
tictactoe,0.3,0.3,0.7660000000000011,0.24004773594408002,0.46600000000000114,0.05995226405591997
tictactoe,0.35,0.35,0.6746333333333336,0.22504237120495296,0.32463333333333366,0.12495762879504702
tictactoe,0.4,0.39999999999999997,0.6704666666666668,0.32981636006851045,0.27046666666666674,0.07018363993148957
tictactoe,0.445,0.44999999999999996,0.6293333333333334,0.37674688779287147,0.1843333333333334,0.06825311220712854
tictactoe,0.495,0.49999999999999994,0.5600333333333335,0.4492610323231401,0.0650333333333335,0.04573896767685992
tictactoe,0.545,0.5499999999999999,0.4984666666666666,0.46180829268462287,0.046533333333333426,0.08319170731537717
tictactoe,0.6,0.6,0.43490000000000006,0.5264291752466979,0.1650999999999999,0.07357082475330212
tictactoe,0.65,0.65,0.3939666666666666,0.5900851400300041,0.25603333333333345,0.059914859969995904
tictactoe,0.7,0.7,0.35343333333333343,0.6651951429861823,0.3465666666666665,0.034804857013817636
tictactoe,0.75,0.75,0.33823333333333333,0.7277951999146808,0.41176666666666667,0.02220480008531922
tictactoe,0.8,0.7999999999999999,0.3236,0.7769452627195809,0.47640000000000005,0.02305473728041918
tictactoe,0.85,0.85,0.2911666666666666,0.8369354462078429,0.5588333333333334,0.013064553792157096
tictactoe,0.9,0.9,0.28943333333333343,0.8912271815803278,0.6105666666666666,0.008772818419672257
tictactoe,0.95,0.95,0.25933333333333325,0.9437422496033134,0.6906666666666668,0.006257750396686523
transfusion,0.05,0.05,0.9172666666666671,0.04716974454580895,0.8672666666666671,0.0028302554541910496
transfusion,0.1,0.1,0.9431333333333343,0.06695738995157183,0.8431333333333343,0.03304261004842818
transfusion,0.15,0.15,0.9578000000000018,0.06420862464298227,0.8078000000000017,0.08579137535701772
transfusion,0.2,0.2,0.9688333333333351,0.05616725334627733,0.768833333333335,0.1438327466537227
transfusion,0.25,0.25,0.924533333333334,0.11218724317147177,0.674533333333334,0.13781275682852823
transfusion,0.3,0.3,0.9172666666666663,0.06825315108392288,0.6172666666666664,0.2317468489160771
transfusion,0.35,0.35,0.854366666666667,0.13315934486381187,0.5043666666666671,0.2168406551361881
transfusion,0.4,0.39999999999999997,0.955366666666668,0.0922664489156681,0.555366666666668,0.3077335510843319
transfusion,0.445,0.44999999999999996,0.919133333333333,0.14665806534291614,0.474133333333333,0.29834193465708386
transfusion,0.495,0.49999999999999994,0.9092333333333329,0.11542191176662936,0.4142333333333329,0.37957808823337064
transfusion,0.545,0.5499999999999999,0.8550999999999997,0.09798865637362894,0.3100999999999997,0.44701134362637107
transfusion,0.6,0.6,0.8167333333333336,0.08031559892294055,0.21673333333333367,0.5196844010770594
transfusion,0.65,0.65,0.9120999999999995,0.13384303267637526,0.26209999999999944,0.5161569673236248
transfusion,0.7,0.7,0.8391,0.10137647110406303,0.1391,0.598623528895937
transfusion,0.75,0.75,0.8075999999999998,0.20721594179274916,0.05759999999999976,0.5427840582072508
transfusion,0.8,0.7999999999999999,0.7682000000000005,0.18708456718213895,0.031799999999999495,0.6129154328178611
transfusion,0.85,0.85,0.7602333333333344,0.19169596566484554,0.08976666666666555,0.6583040343351545
transfusion,0.9,0.9,0.7220333333333339,0.18632418597457912,0.17796666666666616,0.7136758140254209
transfusion,0.95,0.95,0.6861333333333338,0.245411391158314,0.26386666666666614,0.704588608841686
transfusion,0.05,0.05,0.9227,4.4552394047661854e-05,0.8726999999999999,0.049955447605952344
transfusion,0.1,0.1,0.9590000000000019,0.1144457863250945,0.8590000000000019,0.014445786325094495
transfusion,0.15,0.15,0.8932999999999996,0.09453298398128457,0.7432999999999996,0.055467016018715426
transfusion,0.2,0.2,0.9172333333333338,0.03569087147752384,0.7172333333333338,0.16430912852247617
transfusion,0.25,0.25,0.924533333333334,0.08279342339101661,0.674533333333334,0.1672065766089834
transfusion,0.3,0.3,0.9232000000000005,0.10336735182782128,0.6232000000000004,0.1966326481721787
transfusion,0.35,0.35,0.9133666666666664,0.07942859730433735,0.5633666666666665,0.2705714026956626
