arquivo_moss,dataset,prevalencia_real,prev_moss,erro_moss,erro_dys,n_amostras,var_scores,entropy,prev_dyssyn,erro_dyssyn
moss_25_75.pkl,phpmPOD5A.csv,0.44,0.82004,0.38004,0.284,100,0.085690288,2.011754006,,
moss_25_75.pkl,phpmPOD5A.csv,0.49,0.914516333,0.424516333,0.185,100,0.058865573,2.062400083,,
moss_25_75.pkl,phpmPOD5A.csv,0.54,0.940712,0.400712,0.227,100,0.051513329,1.841925511,,
moss_25_75.pkl,phpmPOD5A.csv,0.6,0.8895,0.2895,0.245,100,0.062877301,1.695865364,,
moss_25_75.pkl,phpmPOD5A.csv,0.65,0.821128,0.171128,0.143,100,0.080886333,1.65680775,,
moss_25_75.pkl,phpmPOD5A.csv,0.7,0.935521333,0.235521333,0.122,100,0.053955818,1.643652074,,
moss_25_75.pkl,phpmPOD5A.csv,0.75,0.977362,0.227362,0.142,100,0.033105338,1.567832637,,
moss_25_75.pkl,phpmPOD5A.csv,0.8,0.977111,0.177111,0.063,100,0.03498344,1.547188927,,
moss_25_75.pkl,phpmPOD5A.csv,0.85,0.977111,0.127111,0.092,100,0.03481251,1.369487122,,
moss_25_75.pkl,phpmPOD5A.csv,0.9,0.977362,0.077362,0.097,100,0.02542075,0.969860187,,
moss_25_75.pkl,phpmPOD5A.csv,0.95,0.977362,0.027362,0.048,100,0.006377346,1.121771559,,
moss_25_75.pkl,phpwRjVjk.csv,0.05,0.0854,0.0354,0.006,100,0.059571333,1.650738076,,
moss_25_75.pkl,phpwRjVjk.csv,0.1,0.222351,0.122351,0.023,100,0.099468368,1.884058021,,
moss_25_75.pkl,phpwRjVjk.csv,0.15,0.222518333,0.072518333,0.018,100,0.130348083,1.752647169,,
moss_25_75.pkl,phpwRjVjk.csv,0.2,0.234756,0.034756,0.05,100,0.149244234,1.780302357,,
moss_25_75.pkl,phpwRjVjk.csv,0.25,0.35469,0.10469,0.037,100,0.159933284,2.047516746,,
moss_25_75.pkl,phpwRjVjk.csv,0.3,0.353601,0.053601,0.003,100,0.155629138,2.079086154,,
moss_25_75.pkl,phpwRjVjk.csv,0.35,0.357537667,0.007537667,0.015,100,0.183810884,1.794737954,,
moss_25_75.pkl,phpwRjVjk.csv,0.4,0.358792667,0.041207333,0.027,100,0.186103879,1.794820209,,
moss_25_75.pkl,phpwRjVjk.csv,0.44,0.393713333,0.046286667,0.023,100,0.179872057,2.087963034,,
moss_25_75.pkl,phpwRjVjk.csv,0.49,0.512767333,0.022767333,0.045,100,0.185671479,1.946929527,,
moss_25_75.pkl,phpwRjVjk.csv,0.54,0.623873333,0.083873333,0.071,100,0.176457488,2.068890372,,
moss_25_75.pkl,phpwRjVjk.csv,0.6,0.579706,0.020294,0.034,100,0.184512501,1.974628246,,
moss_25_75.pkl,phpwRjVjk.csv,0.65,0.643718667,0.006281333,0.024,100,0.167392279,1.982583609,,
moss_25_75.pkl,phpwRjVjk.csv,0.7,0.643718667,0.056281333,0.045,100,0.171244827,2.061197252,,
moss_25_75.pkl,phpwRjVjk.csv,0.75,0.643886333,0.106113667,0.037,100,0.160735088,2.029780946,,
moss_25_75.pkl,phpwRjVjk.csv,0.8,0.708329333,0.091670667,0.036,100,0.135268151,2.180667465,,
moss_25_75.pkl,phpwRjVjk.csv,0.85,0.776309667,0.073690333,0.02,100,0.134226332,1.709608832,,
moss_25_75.pkl,phpwRjVjk.csv,0.9,0.776309667,0.123690333,0.001,100,0.105611612,1.911932444,,
moss_25_75.pkl,phpwRjVjk.csv,0.95,0.816106667,0.133893333,0.042,100,0.106374768,1.912382515,,
moss_25_75.pkl,phpxijhaP.csv,0.05,0.023309333,0.026690667,0.035,100,0.034414262,2.279908813,,
moss_25_75.pkl,phpxijhaP.csv,0.1,0.110416333,0.010416333,0.035,100,0.062828484,2.388566871,,
moss_25_75.pkl,phpxijhaP.csv,0.15,0.217990667,0.067990667,0.048,100,0.079099262,2.432620822,,
moss_25_75.pkl,phpxijhaP.csv,0.2,0.186821,0.013179,0.056,100,0.080930871,2.544558763,,
moss_25_75.pkl,phpxijhaP.csv,0.25,0.230823667,0.019176333,0.037,100,0.09486776,2.606142762,,
moss_25_75.pkl,phpxijhaP.csv,0.3,0.266319667,0.033680333,0.057,100,0.103000018,2.645930961,,
moss_25_75.pkl,phpxijhaP.csv,0.35,0.350254,0.000254,0.007,100,0.116550857,2.693123351,,
moss_25_75.pkl,phpxijhaP.csv,0.4,0.376706,0.023294,0.008,100,0.114470782,2.75008759,,
moss_25_75.pkl,phpxijhaP.csv,0.44,0.438873333,0.001126667,0.001,100,0.114275568,2.690928376,,
moss_25_75.pkl,phpxijhaP.csv,0.49,0.450335667,0.039664333,0.034,100,0.124874667,2.712720108,,
moss_25_75.pkl,phpxijhaP.csv,0.54,0.500263,0.039737,0.034,100,0.123524293,2.798472382,,
moss_25_75.pkl,phpxijhaP.csv,0.6,0.608969667,0.008969667,0.017,100,0.122908083,2.689965397,,
moss_25_75.pkl,phpxijhaP.csv,0.65,0.643553667,0.006446333,0.032,100,0.118569168,2.604487711,,
moss_25_75.pkl,phpxijhaP.csv,0.7,0.687408,0.012592,0.022,100,0.102735227,2.729868898,,
moss_25_75.pkl,phpxijhaP.csv,0.75,0.752007,0.002007,0.003,100,0.103429649,2.63567619,,
moss_25_75.pkl,phpxijhaP.csv,0.8,0.774630667,0.025369333,0.019,100,0.090855034,2.542062069,,
moss_25_75.pkl,phpxijhaP.csv,0.85,0.889249,0.039249,0.056,100,0.063214554,2.534414118,,
moss_25_75.pkl,phpxijhaP.csv,0.9,0.914935,0.014935,0.055,100,0.057492377,2.346694308,,
moss_25_75.pkl,phpxijhaP.csv,0.95,0.965555667,0.015555667,0.03,100,0.044662444,2.282183527,,
moss_25_75.pkl,pol.csv,0.05,0.111253,0.061253,0.009,100,0.065446951,1.40905018,,
moss_25_75.pkl,pol.csv,0.1,0.185566,0.085566,0.034,100,0.085782716,1.532558165,,
moss_25_75.pkl,pol.csv,0.15,0.222351,0.072351,0.029,100,0.125389532,1.763459244,,
moss_25_75.pkl,pol.csv,0.2,0.228556333,0.028556333,0.046,100,0.137951861,1.925258678,,
moss_25_75.pkl,pol.csv,0.25,0.226375333,0.023624667,0.079,100,0.157633417,1.421913655,,
moss_25_75.pkl,pol.csv,0.3,0.357370333,0.057370333,0.065,100,0.178234551,1.490723599,,
moss_25_75.pkl,pol.csv,0.35,0.358792667,0.008792667,0.062,100,0.17823275,1.952331006,,
moss_25_75.pkl,pol.csv,0.4,0.380231333,0.019768667,0.082,100,0.184528222,1.95596207,,
moss_25_75.pkl,pol.csv,0.44,0.460877667,0.020877667,0.08,100,0.197322818,1.819112357,,
moss_25_75.pkl,pol.csv,0.49,0.534520667,0.044520667,0.07,100,0.196107529,1.853279241,,
moss_25_75.pkl,pol.csv,0.54,0.594460667,0.054460667,0.063,100,0.20927571,1.596052106,,
moss_25_75.pkl,pol.csv,0.6,0.641878,0.041878,0.092,100,0.190161893,1.734932022,,
moss_25_75.pkl,pol.csv,0.65,0.643886333,0.006113667,0.063,100,0.179577221,1.705147827,,
moss_25_75.pkl,pol.csv,0.7,0.646565,0.053435,0.055,100,0.172491538,1.605762272,,
moss_25_75.pkl,pol.csv,0.75,0.769933667,0.019933667,0.045,100,0.15144291,1.648116959,,
moss_25_75.pkl,pol.csv,0.8,0.776309667,0.023690333,0.043,100,0.132665329,1.522733099,,
moss_25_75.pkl,pol.csv,0.85,0.776309667,0.073690333,0.029,100,0.109977782,1.202031629,,
moss_25_75.pkl,pol.csv,0.9,0.831921,0.068079,0.007,100,0.074624377,1.170864971,,
moss_25_75.pkl,pol.csv,0.95,0.966562667,0.016562667,0.005,100,0.04394024,0.87384107,,
moss_25_75.pkl,pollen.csv,0.05,0.307685,0.257685,0.943,100,0.018000501,2.648325151,,
moss_25_75.pkl,pollen.csv,0.1,0.673049667,0.573049667,0.87,100,0.01754916,2.754148908,,
moss_25_75.pkl,pollen.csv,0.15,0.692733333,0.542733333,0.542,100,0.019804972,2.767140586,,
moss_25_75.pkl,pollen.csv,0.2,0.010334667,0.189665333,0.078,100,0.017650307,2.726920989,,
moss_25_75.pkl,pollen.csv,0.25,0.988996,0.738996,0.75,100,0.017439351,2.589567366,,
moss_25_75.pkl,pollen.csv,0.3,0.314218333,0.014218333,0.545,100,0.020044421,2.740295423,,
moss_25_75.pkl,pollen.csv,0.35,0.630332,0.280332,0.586,100,0.015494732,2.72464702,,
moss_25_75.pkl,pollen.csv,0.4,0.373102,0.026898,0.6,100,0.018224946,2.552208488,,
moss_25_75.pkl,pollen.csv,0.44,0.314051,0.125949,0.131,100,0.017367346,2.704958513,,
moss_25_75.pkl,pollen.csv,0.49,0.629829667,0.139829667,0.497,100,0.015706929,2.65870066,,
moss_25_75.pkl,pollen.csv,0.54,0.989330667,0.449330667,0.46,100,0.015962234,2.567353068,,
moss_25_75.pkl,pollen.csv,0.6,0.307434,0.292566,0.4,100,0.015708777,2.664111793,,
moss_25_75.pkl,pollen.csv,0.65,0.676149,0.026149,0.098,100,0.017402066,2.704520299,,
moss_25_75.pkl,pollen.csv,0.7,0.307434,0.392566,0.079,100,0.015925729,2.781578619,,
moss_25_75.pkl,pollen.csv,0.75,0.307434,0.442566,0.218,100,0.023069556,2.603518652,,
moss_25_75.pkl,pollen.csv,0.8,0.313967333,0.486032667,0.2,100,0.016437907,2.603267905,,
moss_25_75.pkl,pollen.csv,0.85,0.630332,0.219668,0.125,100,0.017468018,2.704548777,,
moss_25_75.pkl,pollen.csv,0.9,0.988661,0.088661,0.1,100,0.021369879,2.602625376,,
moss_25_75.pkl,pollen.csv,0.95,0.630750333,0.319249667,0.461,100,0.015452529,2.733809666,,
moss_25_75.pkl,puma32H.csv,0.05,0.012342667,0.037657333,0.009,100,0.018639861,2.696027188,,
moss_25_75.pkl,puma32H.csv,0.1,0.012594,0.087406,0.018,100,0.022921649,2.742391486,,
moss_25_75.pkl,puma32H.csv,0.15,0.012845667,0.137154333,0.017,100,0.033021443,2.756161315,,
moss_25_75.pkl,puma32H.csv,0.2,0.012678333,0.187321667,0.013,100,0.036619301,2.716528578,,
moss_25_75.pkl,puma32H.csv,0.25,0.010083667,0.239916333,0.04,100,0.040291693,2.840380876,,
moss_25_75.pkl,puma32H.csv,0.3,0.01067,0.28933,0.033,100,0.041101879,2.820142021,,
moss_25_75.pkl,puma32H.csv,0.35,0.011087667,0.338912333,0.024,100,0.050501293,2.800098955,,
moss_25_75.pkl,puma32H.csv,0.4,0.010083667,0.389916333,0.03,100,0.039658249,2.87258853,,
moss_25_75.pkl,puma32H.csv,0.44,0.010083667,0.429916333,0.04,100,0.038751493,2.865032293,,
moss_25_75.pkl,puma32H.csv,0.49,0.010083667,0.479916333,0.047,100,0.035591751,2.889989321,,
moss_25_75.pkl,puma32H.csv,0.54,0.010334667,0.529665333,0.116,100,0.043303666,2.861873007,,
moss_25_75.pkl,puma32H.csv,0.6,0.99,0.39,0.043,100,0.040759132,2.800756555,,
moss_25_75.pkl,puma32H.csv,0.65,0.99,0.34,0.009,100,0.038617796,2.852211249,,
moss_25_75.pkl,puma32H.csv,0.7,0.989832667,0.289832667,0.021,100,0.034183373,2.820142021,,
moss_25_75.pkl,puma32H.csv,0.75,0.989330333,0.239330333,0.043,100,0.033975043,2.720189264,,
moss_25_75.pkl,puma32H.csv,0.8,0.989413667,0.189413667,0.047,100,0.036208083,2.778713221,,
moss_25_75.pkl,puma32H.csv,0.85,0.988242667,0.138242667,0.017,100,0.028911404,2.63743561,,
moss_25_75.pkl,puma32H.csv,0.9,0.980288333,0.080288333,0.065,100,0.029257746,2.557404837,,
moss_25_75.pkl,puma32H.csv,0.95,0.980876667,0.030876667,0.05,100,0.018215396,2.595228383,,
moss_25_75.pkl,puma8NH.csv,0.05,0.120540333,0.070540333,0.122,100,0.067339746,2.6800876,,
moss_25_75.pkl,puma8NH.csv,0.1,0.067481667,0.032518333,0.024,100,0.054764182,2.602197425,,
moss_25_75.pkl,puma8NH.csv,0.15,0.235502667,0.085502667,0.016,100,0.078536288,2.683246699,,
moss_25_75.pkl,puma8NH.csv,0.2,0.271845,0.071845,0.022,100,0.082533932,2.711392636,,
moss_25_75.pkl,puma8NH.csv,0.25,0.335513333,0.085513333,0.02,100,0.090361804,2.732856545,,
moss_25_75.pkl,puma8NH.csv,0.3,0.293429333,0.006570667,0.038,100,0.081610729,2.809038477,,
moss_25_75.pkl,puma8NH.csv,0.35,0.394963667,0.044963667,0.043,100,0.089919168,2.842137857,,
moss_25_75.pkl,puma8NH.csv,0.4,0.463973333,0.063973333,0.038,100,0.103512954,2.668593747,,
moss_25_75.pkl,puma8NH.csv,0.44,0.543724333,0.103724333,0.116,100,0.097033218,2.796618463,,
moss_25_75.pkl,puma8NH.csv,0.49,0.583801333,0.093801333,0.08,100,0.093980083,2.861233282,,
moss_25_75.pkl,puma8NH.csv,0.54,0.588743,0.048743,0.08,100,0.091130101,2.837917253,,
moss_25_75.pkl,puma8NH.csv,0.6,0.612413667,0.012413667,0.018,100,0.106661671,2.755581234,,
moss_25_75.pkl,puma8NH.csv,0.65,0.602601,0.047399,0.036,100,0.093202582,2.868959009,,
moss_25_75.pkl,puma8NH.csv,0.7,0.633682,0.066318,0.041,100,0.092430249,2.783107907,,
moss_25_75.pkl,puma8NH.csv,0.75,0.773709667,0.023709667,0.028,100,0.076704582,2.735553825,,
moss_25_75.pkl,puma8NH.csv,0.8,0.782190333,0.017809667,0.011,100,0.079905151,2.607789152,,
moss_25_75.pkl,puma8NH.csv,0.85,0.840887333,0.009112667,0.016,100,0.070960954,2.628979842,,
moss_25_75.pkl,puma8NH.csv,0.9,0.893098,0.006902,0.061,100,0.063186821,2.6665065,,
moss_25_75.pkl,puma8NH.csv,0.95,0.927324333,0.022675667,0.012,100,0.056276,2.635261683,,
moss_25_75.pkl,quake.csv,0.05,0.989665333,0.939665333,0.439,100,0.03832551,2.814560999,,
moss_25_75.pkl,quake.csv,0.1,0.99,0.89,0.415,100,0.036234539,2.843251266,,
moss_25_75.pkl,quake.csv,0.15,0.99,0.84,0.498,100,0.043411196,2.819223257,,
moss_25_75.pkl,quake.csv,0.2,0.99,0.79,0.239,100,0.041467399,2.880778778,,
moss_25_75.pkl,quake.csv,0.25,0.382483667,0.132483667,0.045,100,0.044200081,2.83321621,,
moss_25_75.pkl,quake.csv,0.3,0.989498,0.689498,0.275,100,0.042411905,2.801269719,,
moss_25_75.pkl,quake.csv,0.35,0.989832667,0.639832667,0.005,100,0.040246387,2.716970334,,
moss_25_75.pkl,quake.csv,0.4,0.989163333,0.589163333,0.214,100,0.052351568,2.818999735,,
moss_25_75.pkl,quake.csv,0.44,0.989749,0.549749,0.073,100,0.045574959,2.835311874,,
moss_25_75.pkl,quake.csv,0.49,0.989665333,0.499665333,0.059,100,0.041101387,2.81177312,,
moss_25_75.pkl,quake.csv,0.54,0.989581667,0.449581667,0.118,100,0.048395265,2.828095863,,
moss_25_75.pkl,quake.csv,0.6,0.99,0.39,0.281,100,0.037908501,2.81401094,,
moss_25_75.pkl,quake.csv,0.65,0.692733333,0.042733333,0.245,100,0.036793191,2.740564327,,
moss_25_75.pkl,quake.csv,0.7,0.989749,0.289749,0.133,100,0.041626042,2.812688459,,
moss_25_75.pkl,quake.csv,0.75,0.989665333,0.239665333,0.297,100,0.040083125,2.821900146,,
moss_25_75.pkl,quake.csv,0.8,0.989581667,0.189581667,0.349,100,0.047576481,2.828211821,,
moss_25_75.pkl,quake.csv,0.85,0.989832667,0.139832667,0.1,100,0.03502266,2.766317218,,
moss_25_75.pkl,quake.csv,0.9,0.989665333,0.089665333,0.36,100,0.050390206,2.821728437,,
moss_25_75.pkl,quake.csv,0.95,0.989832667,0.039832667,0.487,100,0.03682339,2.741166688,,
moss_25_75.pkl,sonar.csv,0.05,0.018956,0.031044,0.05,100,0.020815444,2.257077469,,
moss_25_75.pkl,sonar.csv,0.1,0.012593667,0.087406333,0.016,100,0.023574146,2.491008406,,
moss_25_75.pkl,sonar.csv,0.15,0.010418333,0.139581667,0.09,100,0.02625211,2.675238273,,
moss_25_75.pkl,sonar.csv,0.2,0.032177,0.167823,0.121,100,0.044640889,2.536110123,,
moss_25_75.pkl,sonar.csv,0.25,0.018702333,0.231297667,0.053,100,0.041674021,2.578859006,,
moss_25_75.pkl,sonar.csv,0.3,0.01159,0.28841,0.169,100,0.035795568,2.584451706,,
moss_25_75.pkl,sonar.csv,0.35,0.017280333,0.332719667,0.071,100,0.050579034,2.611429276,,
moss_25_75.pkl,sonar.csv,0.4,0.010502,0.389498,0.039,100,0.044097667,2.586597665,,
moss_25_75.pkl,sonar.csv,0.44,0.036384,0.403616,0.064,100,0.055158901,2.649207138,,
moss_25_75.pkl,sonar.csv,0.49,0.01,0.48,0.263,100,0.040160972,2.70601227,,
moss_25_75.pkl,sonar.csv,0.54,0.011004,0.528996,0.132,100,0.051509444,2.792997359,,
moss_25_75.pkl,sonar.csv,0.6,0.010083667,0.589916333,0.152,100,0.042449529,2.761286325,,
moss_25_75.pkl,sonar.csv,0.65,0.034710333,0.615289667,0.225,100,0.046460738,2.595678198,,
moss_25_75.pkl,sonar.csv,0.7,0.01,0.69,0.449,100,0.041459034,2.66126434,,
moss_25_75.pkl,sonar.csv,0.75,0.989832667,0.239832667,0.246,100,0.032802973,2.709341147,,
moss_25_75.pkl,sonar.csv,0.8,0.699853667,0.100146333,0.36,100,0.042764111,2.803075741,,
moss_25_75.pkl,sonar.csv,0.85,0.989832667,0.139832667,0.285,100,0.041520083,2.54958257,,
moss_25_75.pkl,sonar.csv,0.9,0.99,0.09,0.395,100,0.038019773,2.695085488,,
moss_25_75.pkl,sonar.csv,0.95,0.692733333,0.257266667,0.478,100,0.029818412,2.658324724,,
moss_25_75.pkl,space_ga.csv,0.05,0.085483667,0.035483667,0.014,100,0.058317307,2.461460227,,
moss_25_75.pkl,space_ga.csv,0.1,0.189333,0.089333,0.039,100,0.082005977,2.598867396,,
moss_25_75.pkl,space_ga.csv,0.15,0.309157667,0.159157667,0.127,100,0.096605079,2.727413879,,
moss_25_75.pkl,space_ga.csv,0.2,0.267658333,0.067658333,0.008,100,0.094200151,2.610826516,,
moss_25_75.pkl,space_ga.csv,0.25,0.275523333,0.025523333,0.042,100,0.097074889,2.77381388,,
moss_25_75.pkl,space_ga.csv,0.3,0.351258,0.051258,0.041,100,0.116687879,2.566760129,,
moss_25_75.pkl,space_ga.csv,0.35,0.355693667,0.005693667,0.031,100,0.097209618,2.75766522,,
moss_25_75.pkl,space_ga.csv,0.4,0.409984667,0.009984667,0.046,100,0.110583529,2.682656015,,
moss_25_75.pkl,space_ga.csv,0.44,0.389927667,0.050072333,0.056,100,0.11088659,2.78470101,,
moss_25_75.pkl,space_ga.csv,0.49,0.504703667,0.014703667,0.01,100,0.12771204,2.72026564,,
moss_25_75.pkl,space_ga.csv,0.54,0.570748333,0.030748333,0.042,100,0.111048778,2.808085099,,
moss_25_75.pkl,space_ga.csv,0.6,0.585392,0.014608,0.009,100,0.107594768,2.776961231,,
moss_25_75.pkl,space_ga.csv,0.65,0.607722667,0.042277333,0.015,100,0.10873931,2.777723881,,
moss_25_75.pkl,space_ga.csv,0.7,0.669448,0.030552,0.023,100,0.114241879,2.605162114,,
moss_25_75.pkl,space_ga.csv,0.75,0.669951,0.080049,0.05,100,0.105195307,2.729195492,,
moss_25_75.pkl,space_ga.csv,0.8,0.767684,0.032316,0.073,100,0.086543556,2.848933818,,
moss_25_75.pkl,space_ga.csv,0.85,0.800209333,0.049790667,0.015,100,0.079483333,2.595846779,,
moss_25_75.pkl,space_ga.csv,0.9,0.751840667,0.148159333,0.11,100,0.092589417,2.710610058,,
moss_25_75.pkl,space_ga.csv,0.95,0.864483667,0.085516333,0.027,100,0.068755221,2.586419758,,
moss_25_75.pkl,spambase(1).csv,0.05,0.037128667,0.012871333,0.012,100,0.045337027,1.730622484,,
moss_25_75.pkl,spambase(1).csv,0.1,0.175275333,0.075275333,0.018,100,0.075243746,1.732491462,,
moss_25_75.pkl,spambase(1).csv,0.15,0.222267,0.072267,0.006,100,0.100677568,1.9372706,,
moss_25_75.pkl,spambase(1).csv,0.2,0.222351,0.022351,0.007,100,0.10530544,2.158978296,,
moss_25_75.pkl,spambase(1).csv,0.25,0.228472333,0.021527667,0.005,100,0.124990889,2.183672414,,
moss_25_75.pkl,spambase(1).csv,0.3,0.291255667,0.008744333,0.004,100,0.14252464,2.135475158,,
moss_25_75.pkl,spambase(1).csv,0.35,0.357537667,0.007537667,0.031,100,0.158817916,2.303705546,,
moss_25_75.pkl,spambase(1).csv,0.4,0.360131333,0.039868667,0.029,100,0.182522396,2.052883285,,
moss_25_75.pkl,spambase(1).csv,0.44,0.450586667,0.010586667,0.069,100,0.172778323,2.297731145,,
moss_25_75.pkl,spambase(1).csv,0.49,0.452762,0.037238,0.005,100,0.177862738,2.180418613,,
moss_25_75.pkl,spambase(1).csv,0.54,0.483802333,0.056197667,0.008,100,0.160496306,2.398532823,,
moss_25_75.pkl,spambase(1).csv,0.6,0.599074667,0.000925333,0.007,100,0.168910412,2.297637574,,
moss_25_75.pkl,spambase(1).csv,0.65,0.599074667,0.050925333,0.002,100,0.150294083,2.498054251,,
moss_25_75.pkl,spambase(1).csv,0.7,0.643718667,0.056281333,0.013,100,0.162698528,2.173557342,,
moss_25_75.pkl,spambase(1).csv,0.75,0.676991667,0.073008333,0.023,100,0.135648368,2.406777757,,
moss_25_75.pkl,spambase(1).csv,0.8,0.747239667,0.052760333,0.004,100,0.136196732,2.249862707,,
moss_25_75.pkl,spambase(1).csv,0.85,0.776309667,0.073690333,0.006,100,0.111972323,2.136836293,,
moss_25_75.pkl,spambase(1).csv,0.9,0.818700333,0.081299667,0.001,100,0.097644404,2.085289327,,
moss_25_75.pkl,spambase(1).csv,0.95,0.887910333,0.062089667,0.005,100,0.065919889,1.850696586,,
moss_25_75.pkl,spambase.csv,0.05,0.162806667,0.112806667,0.013,100,0.072108076,1.974889404,,
moss_25_75.pkl,spambase.csv,0.1,0.186320667,0.086320667,0.005,100,0.08840417,1.993702849,,
moss_25_75.pkl,spambase.csv,0.15,0.222351,0.072351,0,100,0.105748288,2.212898697,,
moss_25_75.pkl,spambase.csv,0.2,0.230403,0.030403,0.021,100,0.123495593,2.205007049,,
moss_25_75.pkl,spambase.csv,0.25,0.293009333,0.043009333,0.002,100,0.144058809,2.133868252,,
moss_25_75.pkl,spambase.csv,0.3,0.356951,0.056951,0.011,100,0.148282503,2.363537548,,
moss_25_75.pkl,spambase.csv,0.35,0.357537667,0.007537667,0.01,100,0.167361925,2.195364645,,
moss_25_75.pkl,spambase.csv,0.4,0.424398333,0.024398333,0.002,100,0.15408,2.455370509,,
moss_25_75.pkl,spambase.csv,0.44,0.526405,0.086405,0.07,100,0.173311457,2.203730521,,
moss_25_75.pkl,spambase.csv,0.49,0.538453,0.048453,0.013,100,0.158486151,2.409438134,,
moss_25_75.pkl,spambase.csv,0.54,0.556274,0.016274,0.045,100,0.157613534,2.503851701,,
moss_25_75.pkl,spambase.csv,0.6,0.643718667,0.043718667,0.013,100,0.16092259,2.310379804,,
moss_25_75.pkl,spambase.csv,0.65,0.645226333,0.004773667,0.03,100,0.147480671,2.17463453,,
moss_25_75.pkl,spambase.csv,0.7,0.653352667,0.046647333,0.004,100,0.142070442,2.293017451,,
moss_25_75.pkl,spambase.csv,0.75,0.775137333,0.025137333,0.023,100,0.133755568,1.975034513,,
moss_25_75.pkl,spambase.csv,0.8,0.776309667,0.023690333,0.005,100,0.108825957,2.147954383,,
moss_25_75.pkl,spambase.csv,0.85,0.817948667,0.032051333,0.029,100,0.079766527,2.083268266,,
moss_25_75.pkl,spambase.csv,0.9,0.8895,0.0105,0.021,100,0.063463811,1.90576035,,
moss_25_75.pkl,spambase.csv,0.95,0.8895,0.0605,0.007,100,0.063353663,1.767285135,,
moss_25_75.pkl,spectf.csv,0.05,0.010334667,0.039665333,0.143,100,0.022273004,2.610424342,,
moss_25_75.pkl,spectf.csv,0.1,0.010585667,0.089414333,0.089,100,0.030942057,2.563538067,,
moss_25_75.pkl,spectf.csv,0.15,0.010083667,0.139916333,0.07,100,0.027484556,2.548820923,,
moss_25_75.pkl,spectf.csv,0.2,0.010251,0.189749,0.076,100,0.026516857,2.718803292,,
moss_25_75.pkl,spectf.csv,0.25,0.010251,0.239749,0.044,100,0.024910234,2.65702731,,
moss_25_75.pkl,spectf.csv,0.3,0.010167333,0.289832667,0.065,100,0.030328938,2.729176684,,
moss_25_75.pkl,spectf.csv,0.35,0.010251,0.339749,0.112,100,0.029023667,2.672309384,,
moss_25_75.pkl,spectf.csv,0.4,0.010167333,0.389832667,0.062,100,0.03213091,2.765176076,,
moss_25_75.pkl,spectf.csv,0.44,0.010251,0.429749,0.12,100,0.034239333,2.663439641,,
moss_25_75.pkl,spectf.csv,0.49,0.010334667,0.479665333,0.088,100,0.036716528,2.784811027,,
moss_25_75.pkl,spectf.csv,0.54,0.010083667,0.529916333,0.039,100,0.037143221,2.702413633,,
moss_25_75.pkl,spectf.csv,0.6,0.010083667,0.589916333,0.165,100,0.033992279,2.666307168,,
moss_25_75.pkl,spectf.csv,0.65,0.010083667,0.639916333,0.097,100,0.035870862,2.691244778,,
moss_25_75.pkl,spectf.csv,0.7,0.010083667,0.689916333,0.072,100,0.035956199,2.778814752,,
moss_25_75.pkl,spectf.csv,0.75,0.01,0.74,0.125,100,0.026529194,2.591590267,,
moss_25_75.pkl,spectf.csv,0.8,0.010167333,0.789832667,0.306,100,0.036085657,2.810742968,,
moss_25_75.pkl,spectf.csv,0.85,0.010083667,0.839916333,0.119,100,0.028125884,2.654178338,,
moss_25_75.pkl,spectf.csv,0.9,0.010083667,0.889916333,0.325,100,0.027299173,2.705699879,,
moss_25_75.pkl,spectf.csv,0.95,0.307350333,0.642649667,0.312,100,0.027855444,2.667271547,,
moss_25_75.pkl,sylva_prior.csv,0.05,0.031007333,0.018992667,0.025,100,0.04042876,0.434371298,,
moss_25_75.pkl,sylva_prior.csv,0.1,0.135516333,0.035516333,0.03,100,0.067074111,0.882016813,,
moss_25_75.pkl,sylva_prior.csv,0.15,0.222351,0.072351,0.026,100,0.095561938,1.030873717,,
moss_25_75.pkl,sylva_prior.csv,0.2,0.222351,0.022351,0.011,100,0.109360182,1.391412298,,
moss_25_75.pkl,sylva_prior.csv,0.25,0.222351,0.027649,0.049,100,0.125986688,1.240903396,,
moss_25_75.pkl,sylva_prior.csv,0.3,0.267237667,0.032762333,0.026,100,0.138179666,1.529386421,,
moss_25_75.pkl,sylva_prior.csv,0.35,0.347745,0.002255,0.006,100,0.142659568,1.596636658,,
moss_25_75.pkl,sylva_prior.csv,0.4,0.35737,0.04263,0.027,100,0.171084427,1.506204725,,
moss_25_75.pkl,sylva_prior.csv,0.44,0.357537667,0.082462333,0.021,100,0.159866333,1.741901625,,
moss_25_75.pkl,sylva_prior.csv,0.49,0.379226333,0.110773667,0.022,100,0.166806973,1.938942571,,
moss_25_75.pkl,sylva_prior.csv,0.54,0.440719667,0.099280333,0.001,100,0.180812083,1.821520847,,
moss_25_75.pkl,sylva_prior.csv,0.6,0.522975333,0.077024667,0.016,100,0.181673612,1.89682833,,
moss_25_75.pkl,sylva_prior.csv,0.65,0.563896333,0.086103667,0.005,100,0.163749218,2.122371733,,
moss_25_75.pkl,sylva_prior.csv,0.7,0.625549333,0.074450667,0.005,100,0.157154466,2.267299492,,
moss_25_75.pkl,sylva_prior.csv,0.75,0.651596,0.098404,0.008,100,0.137153889,2.24216421,,
moss_25_75.pkl,sylva_prior.csv,0.8,0.774634667,0.025365333,0.001,100,0.129497657,2.127264888,,
