real,err_CC,err_ACC,err_PACC,err_MS,err_EMQ,err_Dys,dataset
0.4984210526315789,0.14491666666666667,0.091842105,0.1449166666667328,0.091058612,0.069479586,0.021579027,covtype_reduced.csv
0.4984210526315789,0.071052632,0.055263158,0.071052632,0.05211362,0.020644995328027632,0.031468624,cpu_act.csv
0.4984210526315789,0.11058245614035088,0.1099999999995395,0.11058245613997918,0.10758227221279068,0.025671423549308986,0.081910849,ctg.1.csv
0.4984210526315789,0.1629318400167084,0.1421195846763241,0.1608107175538349,0.13406517824644784,0.033282639828462704,0.100782538,ctg.2.csv
0.4984210526315789,0.1133438596491228,0.085263158,0.11334385964948798,0.085309598,0.01819129,0.067118307,ctg.3.csv
0.4984210526315789,0.24237268,0.2869201506476943,0.2419337349571026,0.27521785171090246,0.066816921,0.208400931,default_credit_card_clients.csv
0.4984210526315789,0.049233333,0.031842105263223924,0.049233333,0.028519773,0.015605895730952949,0.012913878,delta_ailerons.csv
0.4984210526315789,0.11012807017543863,0.042105263158283106,0.11012807017561424,0.041710526,0.061286355740976094,0.019575829,eeg.csv
0.4984210526315789,0.10175964912280702,0.065,0.10175964912301207,0.065468679,0.036150703723540366,0.029317976,electricity-normalized.csv
0.4984210526315789,0.15607456140350875,0.16710526315751084,0.15607456140340958,0.14976675601190256,0.055403299,0.094363457,elevators.csv
0.4984210526315789,0.047036842105263155,0.012105263,0.047036842,0.012119125286228407,0.021865678668564262,0.009746553,file22f0e4a679.csv
0.4984210526315789,0.1403947368421052,0.16736842105215588,0.14039473684220155,0.11447476839090735,0.058393589,0.05608118,file79b563a1a18.csv
0.4984210526315789,0.16865526315789472,0.16447368421082023,0.1686552631581556,0.16633625730994092,0.041670209,0.124666048,file7b5365fa741c.csv
0.4984210526315789,0.11685701754385965,0.099473684,0.11685701754407178,0.098157895,0.043925029946144306,0.054232865,fri_c2_1000_10.csv
0.4984210526315789,0.081214035,0.046315789473923646,0.081214035,0.046052632,0.029952181555353532,0.01610045,fried.csv
0.4984210526315789,0.23011666666666666,0.28447368420984265,0.23011666666642303,0.2452631578947385,0.070871324,0.174391834,german.csv
0.4984210526315789,0.11259912280701755,0.046052632,0.1125991228071674,0.045,0.057082125,0.012082125,gina_agnostic.csv
0.4984210526315789,0.2605488304093567,0.3048987854252632,0.2568786924577867,0.2967099587185964,0.20122019178826828,0.095489767,haberman.csv
0.4984210526315789,0.021907894736842105,0.014473684210790235,0.021907894737116997,0.013327023792929856,0.012173891245861797,0.001153133,houses.csv
0.4984210526315789,0.10389210526315791,0.070789474,0.10389210526346847,0.070755518,0.042734175,0.028021343,ionosphere.csv
0.4984210526315789,0.073041228,0.065263158,0.073041228,0.065,0.021712867908098458,0.043287132,iris.2.csv
