pkl_name,dataset,erro_medio_regressor
moss_LEVE.pkl,30_page-blocks.csv,0.08366578947368347
moss_LEVE.pkl,312_scene.csv,0.46974385964912513
moss_LEVE.pkl,375_JapaneseVowels.csv,0.040750877192983065
moss_LEVE.pkl,40733_yeast.csv,0.47429210526315796
moss_LEVE.pkl,44_spambase.csv,0.03452631578947398
moss_LEVE.pkl,4538_GesturePhaseSegmentationProcessed.csv,0.47020263157894754
moss_LEVE.pkl,60_waveform-5000.csv,0.10332192982456159
moss_LEVE.pkl,679_rmftsa_sleepdata.csv,0.16334649122807013
moss_LEVE.pkl,AedesQuinx.csv,0.06188859649122876
moss_LEVE.pkl,AedesSex.csv,0.02730614035087722
moss_LEVE.pkl,ArabicDigit.csv,0.024908771929824578
moss_LEVE.pkl,BNG.csv,0.028635087719298236
moss_LEVE.pkl,BNG_breast-w.csv,0.027152631578947643
moss_LEVE.pkl,HTRU.csv,0.08686842105263079
moss_LEVE.pkl,MagicTelescope.csv,0.09518157894736896
moss_LEVE.pkl,abalone.csv,0.05622192982456148
moss_LEVE.pkl,ailerons.csv,0.04220614035087787
moss_LEVE.pkl,anuranCalls.csv,0.0313105263157894
moss_LEVE.pkl,balance.1.csv,0.02988947368421066
moss_LEVE.pkl,balance.3.csv,0.041471929824561805
moss_LEVE.pkl,balloon.csv,0.028821052631579552
moss_LEVE.pkl,bank8FM.csv,0.03625964912280701
moss_LEVE.pkl,breast-cancer.csv,0.031885087719298294
moss_LEVE.pkl,churn.csv,0.16993333333333374
moss_LEVE.pkl,clean2.csv,0.0353859649122814
moss_LEVE.pkl,click-prediction.csv,0.48917807017544246
moss_LEVE.pkl,cmc.1.csv,0.18455438596491253
moss_LEVE.pkl,cmc.2.csv,0.4250587719298249
moss_LEVE.pkl,cmc.3.csv,0.45992982456140363
moss_LEVE.pkl,cmc.csv,0.15087280701754346
moss_LEVE.pkl,covtype_reduced.csv,0.09412807017543828
moss_LEVE.pkl,cpu_act.csv,0.049181578947368944
moss_LEVE.pkl,ctg.1.csv,0.1041912280701744
moss_LEVE.pkl,ctg.2.csv,0.15583508771929844
moss_LEVE.pkl,ctg.3.csv,0.0958271929824565
moss_LEVE.pkl,default_credit_card_clients.csv,0.4582245614035097
moss_LEVE.pkl,delta_ailerons.csv,0.03635701754385969
moss_LEVE.pkl,eeg.csv,0.04752192982456131
moss_LEVE.pkl,electricity-normalized.csv,0.04455438596491266
moss_LEVE.pkl,elevators.csv,0.1794964912280695
moss_LEVE.pkl,file22f0e4a679.csv,0.023811403508771967
moss_LEVE.pkl,file79b563a1a18.csv,0.1033587719298247
moss_LEVE.pkl,file7b5365fa741c.csv,0.18925263157894745
moss_LEVE.pkl,fri_c2_1000_10.csv,0.06460526315789503
moss_LEVE.pkl,fried.csv,0.03555087719298234
moss_LEVE.pkl,german.csv,0.48258947368421434
moss_LEVE.pkl,gina_agnostic.csv,0.03197982456140371
moss_LEVE.pkl,haberman.csv,0.3923938596491232
moss_LEVE.pkl,houses.csv,0.0263675438596491
moss_LEVE.pkl,ionosphere.csv,0.0683078947368424
moss_LEVE.pkl,iris.2.csv,0.06367894736842156
moss_LEVE.pkl,iris.3.csv,0.11298771929824643
moss_LEVE.pkl,jm1-processed.csv,0.47563859649123047
moss_LEVE.pkl,kdd_JapaneseVowels.csv,0.04559298245614096
moss_LEVE.pkl,kin8nm.csv,0.13014210526315784
moss_LEVE.pkl,letter-recognition.csv,0.073037719298245
moss_LEVE.pkl,magic.csv,0.09002807017543886
moss_LEVE.pkl,mammographic.csv,0.0886315789473688
moss_LEVE.pkl,mozilla.csv,0.05824385964912376
moss_LEVE.pkl,namao.csv,0.051153508771929486
moss_LEVE.pkl,occupancy.csv,0.024903508771929754
moss_LEVE.pkl,page-blocks.csv,0.09006491228070136
moss_LEVE.pkl,pageblocks.5.csv,0.1794078947368424
moss_LEVE.pkl,pendigits.csv,0.03382631578947448
moss_LEVE.pkl,phoneme.csv,0.07378684210526312
moss_LEVE.pkl,php50jXam.csv,0.02625350877192994
moss_LEVE.pkl,phpGUrE90.csv,0.0846114035087722
moss_LEVE.pkl,phpMD2hR6.csv,0.026233333333333348
moss_LEVE.pkl,phpWfYmlu.csv,0.03824999999999976
moss_LEVE.pkl,phphQEck0.csv,0.026681578947368445
moss_LEVE.pkl,phplE7q6h.csv,0.046243859649122344
moss_LEVE.pkl,phpmPOD5A.csv,0.4123192982456135
moss_LEVE.pkl,phpwRjVjk.csv,0.051974561403508944
moss_LEVE.pkl,phpxijhaP.csv,0.02198947368421042
moss_LEVE.pkl,pol.csv,0.030327192982456008
moss_LEVE.pkl,pollen.csv,0.37551052631579074
moss_LEVE.pkl,puma32H.csv,0.2099473684210543
moss_LEVE.pkl,puma8NH.csv,0.04868596491228051
moss_LEVE.pkl,quake.csv,0.4660236842105295
moss_LEVE.pkl,sonar.csv,0.2670359649122817
moss_LEVE.pkl,space_ga.csv,0.05245701754385969
moss_LEVE.pkl,spambase(1).csv,0.041365789473684446
moss_LEVE.pkl,spambase.csv,0.03409473684210542
moss_LEVE.pkl,spectf.csv,0.4810833333333335
moss_LEVE.pkl,sylva_prior.csv,0.06260087719298287
moss_LEVE.pkl,tictactoe.csv,0.07701842105263194
moss_LEVE.pkl,transfusion.csv,0.34421052631578986
moss_LEVE.pkl,visualizing_soil.csv,0.02640526315789475
moss_LEVE.pkl,wind.csv,0.04556754385964958
moss_LEVE.pkl,wine-q-red.csv,0.07161666666666647
moss_LEVE.pkl,wine-q-white.csv,0.20803684210526227
moss_LEVE.pkl,wine.1.csv,0.06137807017543926
moss_LEVE.pkl,wine.2.csv,0.03334649122807085
moss_LEVE.pkl,wine.3.csv,0.02581491228070152
moss_LEVE.pkl,winetype.csv,0.02637719298245612
moss_LEVE.pkl,yeast.csv,0.43775087719298245
